

*********************
2021-11-30 18:09:00


*********************
2021-11-30 18:09:16
Iteration:100, l1_loss:0.5367, time_taken:27.36


*********************
2021-11-30 18:12:25
Iteration:22900, l1_loss:0.0122, time_taken:11.31
Iteration:22950, l1_loss:0.0124, time_taken:11.31
Iteration:23000, l1_loss:0.0125, time_taken:12.64
Iteration:23050, l1_loss:0.0130, time_taken:12.47
Iteration:23100, l1_loss:0.0119, time_taken:11.30
Iteration:23150, l1_loss:0.0121, time_taken:11.31
Iteration:23200, l1_loss:0.0128, time_taken:12.49
Iteration:23250, l1_loss:0.0116, time_taken:11.43
Iteration:23300, l1_loss:0.0122, time_taken:11.31
Iteration:23350, l1_loss:0.0122, time_taken:11.31
Iteration:23400, l1_loss:0.0123, time_taken:11.30
Iteration:23450, l1_loss:0.0129, time_taken:12.56
Iteration:23500, l1_loss:0.0122, time_taken:11.33
Iteration:23550, l1_loss:0.0132, time_taken:11.30
Iteration:23600, l1_loss:0.0129, time_taken:11.43
Iteration:23650, l1_loss:0.0127, time_taken:12.53
Iteration:23700, l1_loss:0.0134, time_taken:11.31
Iteration:23750, l1_loss:0.0125, time_taken:11.31
Iteration:23800, l1_loss:0.0128, time_taken:11.31
Iteration:23850, l1_loss:0.0125, time_taken:11.31
Iteration:23900, l1_loss:0.0129, time_taken:12.64
Iteration:23950, l1_loss:0.0122, time_taken:11.30
Iteration:24000, l1_loss:0.0125, time_taken:11.31
Iteration:24050, l1_loss:0.0127, time_taken:12.71
Iteration:24100, l1_loss:0.0137, time_taken:12.64
Iteration:24150, l1_loss:0.0124, time_taken:11.31
Iteration:24200, l1_loss:0.0127, time_taken:11.32
Iteration:24250, l1_loss:0.0123, time_taken:11.31
Iteration:24300, l1_loss:0.0125, time_taken:11.31
